,Smiles,ID
11619,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)Cl)c2c(cc(c(c2)Cl)*)Cl)Cl)cc1,P433519.mol
11620,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)c2cc(c(cc2)*)Cl)Cl)cc1,P433520.mol
11621,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2ccc(cc2)Oc2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,P433521.mol
11622,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)SSc2ccc(cc2)*)cc1,P433522.mol
11623,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)*)C)C)cc1,P433523.mol
11624,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)*)cc1,P433524.mol
11625,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2ccc(cc2)Oc2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,P433525.mol
11626,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)SSc1ccc(cc1)*,P433526.mol
11627,*n1c(=O)c2c(c3c(c(c2c1=O)F)c(=O)n(c3=O)c1c(cc(c(c1)Cl)c1c(cc(c(c1)Cl)*)Cl)Cl)F,P433527.mol
11628,*N1C(=O)c2c(C1=O)c(c(c(c2F)F)Oc1ccc(cc1)C(c1ccc(cc1)Oc1c(c2c(C(=O)N(C2=O)C2CCC(CC2)CC2CCC(CC2)*)c(c1F)F)F)(C(F)(F)F)C(F)(F)F)F,P433528.mol
11629,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)Oc1c(cc(cc1)*)Br)Br,P433531.mol
11630,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(c(c1)Br)Oc1c(cc(cc1Br)*)Br)Br,P433537.mol
11631,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)C(C(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)Nc1c(ccc(c1)NC(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)C(*)CC(C)C)C)CC(C)C,P433549.mol
11632,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)C(C(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)NCCCCCCNC(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)C(*)CC(C)C)CC(C)C,P433550.mol
11633,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1c2c(ccc1)c(ccc2)*,P433552.mol
11634,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc1ccc(cc1)*)(C)C)(C)C)(C)C)(C)C,P433553.mol
11635,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc1c(cc(cc1)*)C)(C)C)(C)C)(C)C)(C)C)C,P433554.mol
11636,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc1c(cc(cc1)*)F)(C)C)(C)C)(C)C)(C)C)F,P433555.mol
11637,*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc1c(cc(cc1)*)Cl)(C)C)(C)C)(C)C)(C)C)Cl,P433556.mol
11638,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2ccc(cc2)*)(C)C)(C)C)(C)C)(C)C)cc1,P433557.mol
11639,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2c(cc(cc2)*)C)(C)C)(C)C)(C)C)(C)C)C)cc1,P433558.mol
11640,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2c(cc(cc2)*)F)(C)C)(C)C)(C)C)(C)C)F)cc1,P433559.mol
11641,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2c(cc(cc2)*)Cl)(C)C)(C)C)(C)C)(C)C)Cl)cc1,P433560.mol
11642,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2cc(c(cc2)*)C)(C)C)(C)C)(C)C)(C)C)C)cc1,P433561.mol
11643,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2cc(c(cc2)*)F)(C)C)(C)C)(C)C)(C)C)F)cc1,P433562.mol
11644,*NNC(=O)NC(=S)C=Cc1ccc(cc1)Cc1ccc(cc1)C=CC(=S)*,P433568.mol
11645,*NNC(=S)NC(=S)C=Cc1ccc(cc1)Cc1ccc(cc1)C=CC(=S)*,P433569.mol
11646,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(CC2(C)C)(c2ccc(cc2)Oc2cc3c(C(=O)N(C3=O)c3cc(ccc3)N3C(=O)c4c(C3=O)cc(cc4)Oc3ccc(cc3)C3(CC(c4c3cc(cc4)Oc3cc4c(C(=O)N(C4=O)c4cc(ccc4)*)cc3)(C)C)C)cc2)C)cc1,P433609.mol
11647,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(CC2(C)C)(c2ccc(cc2)Oc2cc3c(C(=O)N(C3=O)c3ccc(cc3)S(=O)(=O)c3ccc(cc3)N3C(=O)c4c(C3=O)cc(cc4)Oc3ccc(cc3)C3(CC(c4c3cc(cc4)Oc3cc4c(C(=O)N(C4=O)c4ccc(cc4)S(=O)(=O)c4ccc(cc4)*)cc3)(C)C)C)cc2)C)cc1,P433610.mol
11648,*N1C(=O)c2cc3C(c4c(Oc3cc2C1=O)cc1C(=O)N(C(=O)c1c4)c1cc(c(cc1)c1c(cc(cc1)*)C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,P433611.mol
11649,*N1C(=O)c2cc3C(c4c(Oc3cc2C1=O)cc1C(=O)N(C(=O)c1c4)c1cc(c(cc1)c1c(cc(cc1)*)OC(F)(F)F)OC(F)(F)F)(C(F)(F)F)C(F)(F)F,P433612.mol
11650,*n1c(=O)c2ccc3c(=O)n(c(=O)c4ccc(c1=O)c2c34)c1c(c(c(c(c1C)C)N=Cc1ccc(cc1)N(c1ccc(cc1)C=Nc1c(c(c(c(c1C)C)*)C)C)c1ccccc1)C)C,P433613.mol
11651,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)c2oc3c(n2)cccc3)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)NC(=O)*)cc1,P433637.mol
11652,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)c2oc(nn2)c2ncccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Cc2ccc(cc2)NC(=O)*)cc1,P433661.mol
11653,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)c2oc(nn2)c2ncccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)*)cc1,P433663.mol
11654,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)c2oc(nn2)c2ncccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2c3c(ccc2)c(ccc3)NC(=O)*)cc1,P433664.mol
11655,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)c2oc(nn2)c2ncccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,P433665.mol
11656,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)N=C2C=CC(=Nc3ccc(cc3)*)C=C2)cc1)(C)C,P433670.mol
11657,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)c2ccc(cc2)Oc2ccc(cc2)*)cc1,P433700.mol
11658,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)c2ccc(cc2)Oc2ccc(cc2)*)cc1)(C)C,P433701.mol
11659,*N1C(=O)c2c(C1=O)cc(cc2)Oc1c2c(ccc1)c(ccc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)c2ccc(cc2)Oc2ccc(cc2)*)cc1,P433702.mol
11660,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(=O)NC(COCCC#N)(COCCC#N)COCCC#N)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,P433711.mol
11661,*c1oc(nn1)c1ccc(cc1)Oc1ccc(cc1)n1c(=O)c2ccc3c(=O)n(c(=O)c4ccc(c1=O)c2c34)c1ccc(cc1)Oc1ccc(cc1)*,P433719.mol
11662,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C)C)(C)C)cc1,P433728.mol
11663,*NC(=O)NC(=O)NCc1c(c(cc(c1)C*)C=O)O,P433748.mol
11664,*NC(=O)NC(=O)NCNC(=O)NC(=O)NCc1c(c(cc(c1)C*)C=O)O,P433749.mol
11665,*NC(=O)NC(=O)NCc1c(c(cc(c1)Cc1c(c(cc(c1)C*)C=O)O)C=O)O,P433750.mol
11666,*NC(=O)NC(=O)NCc1c(c(cc(c1)Cc1c(c(cc(c1)Cc1c(c(cc(c1)C*)C=O)O)C=O)O)C=O)O,P433751.mol
11667,*NC(=O)NC(=O)NCc1c(c(cc(c1)Cc1c(c(cc(c1)Cc1c(c(cc(c1)Cc1c(c(cc(c1)C*)C=O)O)C=O)O)C=O)O)C=O)O,P433752.mol
11668,*n1c(=O)c2c(c3c(c(c2c1=O)OCCCCCCCC)c(=O)n(c3=O)c1ccc(cc1)*)OCCCCCCCC,P433755.mol
11669,*n1c(=O)c2c(c3c(c(c2c1=O)OCCCCCCCCCCCC)c(=O)n(c3=O)c1ccc(cc1)*)OCCCCCCCCCCCC,P433756.mol
11670,*n1c(=O)c2c(c3c(c(c2c1=O)OCCCCCCCCCCCC)c(=O)n(c3=O)c1c(cc(cc1)c1cc(c(cc1)*)C)C)OCCCCCCCCCCCC,P433758.mol
11671,*n1c(=O)c2c(c3c(c(c2c1=O)OCCCCCCCCCCCC)c(=O)n(c3=O)c1ccc(cc1)Oc1ccc(cc1)*)OCCCCCCCCCCCC,P433760.mol
11672,*c1n(c(cc1)CCC(=O)OC(=O)CC*)C,P440001.mol
11673,*OC(=O)c1c(cccc1)Nc1c(cccc1)C(=O)OC(=O)c1cc(ccc1)C(=O)*,P440002.mol
11674,*OC(=O)c1c(cccc1)Nc1c(cccc1)C(=O)OC(=O)c1ccc(cc1)C(=O)*,P440003.mol
11675,*OC(=O)SC(=O)OCCCCCC*,P440004.mol
11676,*C1(C(=O)OC(=O)C(C1)C*)C,P440012.mol
11677,*C1(C(=O)OC(=O)C1)C*,P440013.mol
11678,*C1C(=O)OC(=O)C1C(C(*)O)C,P440016.mol
11679,*C1C(=O)OC(=O)C1C(C(*)O)(C)C,P440017.mol
11680,*c1c2c(C(=O)OC2=O)c(cc1)C=C*,P440018.mol
11681,*C1C(=O)OC(=O)C1C(C*)OC(=O)C,P442002.mol
11682,*Oc1ccc(cc1)CCCCCCCCCCc1ccc(cc1)OC(=O)*,P450001.mol
11683,*Oc1ccc(cc1)C(=O)CCCCC(=O)c1ccc(cc1)OC(=O)*,P450002.mol
11684,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)OCCN(CCOC(=O)*)c1c(ccc(c1)OC)OC)(C)C,P450015.mol
11685,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)OCCN(CCOC(=O)*)c1cc(c(c(c1)OC)OC)OC)(C)C,P450016.mol
11686,*Oc1ccc(cc1)C1(c2ccccc2C(=O)c2ccccc12)c1ccc(cc1)OC(=O)*,P450025.mol
11687,*OC(=O)SNCCCCCCNSC(=O)OCCCC*,P450027.mol
11688,*N1CCN(CC1)SC(=O)OCC(COC(=O)S*)(C)C,P450028.mol
11689,*N1C(CN(C(C1)C)SC(=O)OCCCCCCOC(=O)S*)C,P450029.mol
11690,*C1CCN(CC1)SC(=O)OCCCCCCOC(=O)SN1CCC(CC1)CCC*,P450030.mol
11691,*C1CCN(CC1)SC(=O)OCC(COC(=O)SN1CCC(CC1)CCC*)(C)C,P450031.mol
11692,*OC(=O)SNc1ccc(cc1)Cc1ccc(cc1)NSC(=O)OCCCC*,P450032.mol
11693,*OC(=O)SNc1ccc(cc1)Cc1ccc(cc1)NSC(=O)OCCCCCC*,P450033.mol
11694,*OC(=O)SN(c1ccc(cc1)Cc1ccc(cc1)N(SC(=O)OCCCC*)C)C,P450034.mol
11695,*OC(=O)SN(c1ccc(cc1)Cc1ccc(cc1)N(SC(=O)OCCCCCC*)C)C,P450035.mol
11696,*C1C2(C(OC(=O)O2)(C(C1)C=C*)Cl)Cl,P450036.mol
11697,*OC(=O)OCC(C(C*)OC(=O)OC1CC2=CCC3C(CCC4(C(CCC34)C(CCCC(C)C)C)C)C2(CC1)C)OC(=O)OC1CC2=CCC3C(CCC4(C(CCC34)C(CCCC(C)C)C)C)C2(CC1)C,P450068.mol
11698,*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCOC(=O)*)C,P450069.mol
11699,*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCCOC(=O)*)C,P450070.mol
11700,*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCCCOC(=O)*)C,P450071.mol
11701,*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCCCCOC(=O)*)C,P450072.mol
11702,*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCCCCCOC(=O)*)C,P450073.mol
11703,*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCCCCCCOC(=O)*)C,P450074.mol
11704,*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCCCCCCCOC(=O)*)C,P450075.mol
11705,*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCCCCCCCCCOC(=O)*)C,P450076.mol
11706,*OC(=O)OCCCCCCCC*,P452011.mol
11707,*SC(=O)SCCCCCCCCC*,P452012.mol
11708,*SC(=O)SCCCCCCCCCCCC*,P452013.mol
11709,*Oc1c(c(c(c(c1[2H])[2H])C(c1c(c(c(c(c1[2H])[2H])OC(=O)*)[2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])[2H])[2H],P452015.mol
11710,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(CCCCC)CCCCC,P452020.mol
11711,*Oc1ccc(cc1)C(c1c(cc(cc1)OC(=O)*)S(=O)(=O)O[Na])(C)C,P452043.mol
11712,*c1nc2c(nc1c1ccccc1)cc(cc2)S(=O)(=O)c1cc2c(nc(c(n2)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)*)c2ccccc2)cc1,P460002.mol
11713,*c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)c2c(nc3c(n2)cc(cc3)C(=O)*)c2ccccc2)cc1,P460003.mol
11714,*N=C(C(C(C(C(C(C(C(C(C(=N)*)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)N,P460006.mol
11715,*c1c(nnc(n1)c1nc(ccc1)c1nc(c(nn1)c1ccccc1)c1ccc(cc1)C(=O)c1ccc(cc1)*)c1ccccc1,P460009.mol
11716,*c1n(c(nn1)c1cc(ccc1)*)c1ccccc1,P460010.mol
11717,*c1n(c(nn1)c1cc2c(cc1)cc(cc2)c1n(c(nn1)c1cc(ccc1)*)c1ccccc1)c1ccccc1,P460011.mol
11718,*c1n(c(nn1)c1cc(ccc1)c1n(c(nn1)c1ccc(cc1)c1ccc(cc1)*)c1ccccc1)c1ccccc1,P460012.mol
11719,*N1N=C(CC1)c1cc(ccc1)C1=NN(CC1)c1ccc(cc1)*,P460016.mol
11720,*n1nc2c(=O)c3c(c(=O)c2c1)nn(c3)c1ccc(cc1)*,P460017.mol
11721,*n1nc2c(=O)c3c(c(=O)c2c1)nn(c3)CCCCCC*,P460018.mol
11722,*N(CC*)C(=O)CO,P460019.mol
11723,*N(CC*)C(=O)CCCCCO,P460021.mol
11724,*N=P(*)(OCC(C(C(F)(F)F)(F)F)(F)F)OCC(C(C(F)(F)F)(F)F)(F)F,P460023.mol
11725,*N=P(*)(OCC(C(F)F)(F)F)OCC(C(F)F)(F)F,P460024.mol
11726,*c1c(nnc(n1)c1nc(ccc1)c1nc(c(nn1)c1ccccc1)c1cc(ccc1)*)c1ccccc1,P460026.mol
11727,*c1n(c(nn1)CCCCCCCC*)N,P460028.mol
11728,*c1n(c(nn1)CCCCCCCCCC*)N,P460029.mol
11729,*c1n(c(nn1)CCCCCCC*)N,P460030.mol
11730,*c1n(c(nn1)CCCCCC*)N,P460031.mol
11731,*c1n(c(nn1)CCCCC*)N,P460032.mol
11732,*c1n(c(nn1)CCCC*)N,P460033.mol
11733,*c1n(c(nn1)CC*)N,P460034.mol
11734,*N(CC*)C(=O)CCCOc1ccc(cc1)SC,P460035.mol
11735,*=NC1C(C1)N=C=*,P460036.mol
11736,*N(CCC*)C=O,P460037.mol
11737,*c1ncnc(c1)C=Cc1cc(ccc1)C=C*,P460042.mol
11738,*c1ncnc(c1)C=Cc1ccc(cc1)C=C*,P460043.mol
11739,*c1ncnc(c1)C=Cc1ccc(cc1)c1ccc(cc1)C=C*,P460044.mol
11740,*c1ncnc(c1)C=Cc1ccc(cc1)Cc1ccc(cc1)C=C*,P460045.mol
11741,*c1nc(nc(c1)C=Cc1cc(ccc1)C=C*)c1ccccc1,P460046.mol
11742,*c1nc(nc(c1)C=Cc1ccc(cc1)C=C*)c1ccccc1,P460047.mol
11743,*c1nc(nc(c1)C=Cc1ccc(cc1)c1ccc(cc1)C=C*)c1ccccc1,P460048.mol
11744,*c1nc(ccc1)C=Nc1ccc(cc1)N=C*,P460061.mol
11745,*c1nc(ccc1)C=Nc1cc(ccc1)N=C*,P460062.mol
11746,*c1n(c(cc1)*)C,P460063.mol
11747,*Nc1c(cc(cc1)*)Cl,P460066.mol
11748,*c1nnc2n1c(nc1ccccc21)c1ccc(cc1)c1n2c(nnc2c2c(n1)cccc2)c1cc(ccc1)*,P460067.mol
11749,*c1nc2c([nH]1)ccc(c2)c1ccc2c(nc([nH]2)c2ccc(cc2)*)c1,P460069.mol
11750,*c1nc2c([nH]1)ccc(c2)c1ccc2c(nc([nH]2)c2ccc(cc2)c2ccc(cc2)*)c1,P460070.mol
11751,*c1nc2c([nH]1)ccc(c2)c1ccc2c(nc([nH]2)c2cncc(c2)*)c1,P460071.mol
11752,*c1[nH]c2cc3c(cc2n1)nc([nH]3)c1ccc(cc1)*,P460072.mol
11753,*c1[nH]c2cc3c(cc2n1)nc([nH]3)c1cc(ccc1)*,P460073.mol
11754,*c1[nH]c2cc3c(cc2n1)nc([nH]3)CCCC*,P460074.mol
11755,*=Nc1ccc(cc1)Cc1ccc(cc1)N=C=*,P460075.mol
11756,*=Nc1c(ccc(c1)N=C=*)C,P460076.mol
11757,*=Nc1c2c(c(cc1)N=C=*)cccc2,P460077.mol
11758,*=Nc1c(cc(cc1)c1cc(c(cc1)N=C=*)C)C,P460078.mol
11759,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)OC,P460079.mol
11760,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)OCC,P460080.mol
11761,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)NC,P460081.mol
11762,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)NCC,P460082.mol
11763,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)NCCCC,P460083.mol
11764,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)NC(C)(C)C,P460084.mol
11765,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)NCc1ccccc1,P460085.mol
11766,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)NCCO,P460086.mol
11767,*=Nc1ccc(cc1)Cc1ccc(cc1)NC(=*)Nc1ccc(cc1)C(=O)OC,P460087.mol
11768,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)CCCCCCCC*)cc1,P460088.mol
11769,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)CCCC*)cc1,P460089.mol
11770,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)CCCCCCC*)cc1,P460090.mol
11771,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)CCCCCCCCCCC*)cc1,P460091.mol
11772,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)CCCCCCCCCCCCCCCCCCCC*)cc1,P460092.mol
11773,*c1nc(nc(n1)N(*)c1ccccc1)c1ccccc1,P460093.mol
11774,*c1nc(nc(n1)N(*)C)c1ccccc1,P460094.mol
11775,*c1nc(nc(n1)N(*)CC)c1ccccc1,P460095.mol
11776,*c1nc(nc(n1)N*)c1ccccc1,P460096.mol
11777,*c1nc(nc(n1)N(*)c1ccccc1)C,P460097.mol
11778,*c1nc(nc(n1)N(*)C)C,P460098.mol
11779,*c1nc(nc(n1)N(c1nc(nc(n1)N(*)C)c1ccccc1)C)C,P460099.mol
11780,*c1nc(nc(n1)N(*)c1nc(nc(n1)c1ccccc1)c1ccccc1)c1ccccc1,P460100.mol
11781,*c1nc(nc(n1)N(*)c1ccccc1)Oc1ccccc1,P460101.mol
11782,*c1nc(nc(n1)N(*)c1ccccc1)Nc1ccccc1,P460102.mol
11783,*c1nc(nc(n1)N*)Cl,P460103.mol
11784,*c1nc(nc(n1)N(*)c1ccccc1)Cl,P460104.mol
11785,*c1nc(nc(n1)N(c1nc(nc(n1)N(*)c1ccccc1)Nc1ccccc1)c1ccccc1)Cl,P460105.mol
11786,*N(C(=NCCCC)*)CCCC,P460106.mol
11787,*N(C(=NCCCCCC)*)CCCCCC,P460107.mol
11788,*N(C(=Nc1ccccc1)*)c1ccccc1,P460108.mol
11789,*N(C(=NCC)*)CC,P460111.mol
11790,*N(C(=NCC=C)*)CC=C,P460112.mol
11791,*N1C(CN(CC1)Cc1ccc(cc1)C*)C,P460113.mol
11792,*N1[Si](N[Si](N([Si]1(C)C)[Si](*)(C)C)(C)C)(C)C,P460114.mol
11793,*c1cc2nc3c4c5c6c(c3nc2cc1)cccc6c1nc2ccc(cc2nc1c5ccc4)*,P460115.mol
11794,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)C2CCC(CC2)*)cc1,P460116.mol
11795,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)C2CC(CCC2)*)cc1,P460117.mol
11796,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)C2C(C2)*)cc1,P460118.mol
11797,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)C2CC3(C2)CC(C3)*)cc1,P460119.mol
11798,*c1nc2c([nH]1)ccc(c2)c1ccc2c(nc([nH]2)c2c3cc4c(cc3ccc2)c(ccc4)*)c1,P460121.mol
11799,*N(CC*)C(=O)Cn1c2ccccc2c2ccccc12,P460122.mol
11800,*N(CC*)C(=O)C(n1c2ccccc2c2ccccc12)C,P460123.mol
11801,*c1ncc(nc1)CC*,P460127.mol
11802,*c1c2c(nccc2)c(cc1)CC*,P460128.mol
11803,*c1nnc(cc1)*,P460134.mol
11804,*N=Nc1ccc(cc1)*,P460135.mol
11805,*N=Nc1c(ccc(c1)*)C,P460136.mol
11806,*c1nc(ccc1)*,P460137.mol
11807,*N(c1ccc(cc1)c1ccc(cc1)*)c1ccccc1,P460144.mol
11808,*N(c1ccc(cc1)Cc1ccc(cc1)*)Cc1ccccc1,P460145.mol
11809,*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCC)C=*)OCCCCCCCC,P460146.mol
11810,*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCC)C=*)OCCCCCCCCCCCC,P460147.mol
11811,*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCC,P460148.mol
11812,*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCC,P460149.mol
11813,*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCCCC,P460150.mol
11814,*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCC)C=*)OCCCCCCCC,P460151.mol
11815,*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCC)C=*)OCCCCCCCCCCCC,P460152.mol
11816,*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCC,P460153.mol
11817,*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCC,P460154.mol
11818,*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCCCC,P460155.mol
11819,*=Nc1ccc(cc1)N=Cc1ccc(cc1)C=*,P460156.mol
11820,*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1ccc(cc1)C=*,P460157.mol
11821,*C1NC(C=C1)*,P460158.mol
11822,*=Nc1ccc(cc1)Cc1ccc(cc1)N=Cc1c(ccc(c1)Cc1cc(c(cc1)O)C=*)O,P460164.mol
11823,*N=P(*)(OCC(C(C(C(F)F)(F)F)(F)F)(F)F)OCC(F)(F)F,P460165.mol
11824,*c1nc2c(c1)cc(n2)*,P460168.mol
11825,*c1nc2c(c1)nc(c2)*,P460169.mol
11826,*c1nc(ccc1)NS(=O)N*,P460173.mol
11827,*N=P(*)(OCCOc1ccccc1)OCCOc1ccccc1,P460174.mol
11828,*=NN=CC=*,P460175.mol
11829,*c1ncc(cc1)*,P460176.mol
11830,*C1=NC2=CC(C=CC2=C1)*,P460177.mol
